customer_id,customer_name,segment,payment_terms,channel,city,signup_date
389,AVA TAYLOR ,Retail,Immediate,In-Store,Portland,2024-06-28
390,OLIVIA LEE ,Retail,Immediate,In-Store,Portland,2022-04-21
391,AVA PATEL ,Retail,Immediate,In-Store,Corvallis,2022-09-27
392,Andrew Kim,Retail,Immediate,In-Store,Vancouver,2022-01-24
393,Emma Thomas,Retail,Immediate,In-Store,Portland,2025-05-08
394,Joseph Nguyen,Retail,Immediate,In-Store,Portland,2022-12-07
395,Andrew Patel,Retail,Immediate,In-Store,Portland,2023-10-14
396,Isabella Davis,Retail,Immediate,In-Store,Eugene,2023-09-09
397,Matthew Lee,Retail,Immediate,In-Store,Portland,2024-12-24
398,Michael Nguyen,Retail,Immediate,In-Store,Salem,2024-07-04
399,Jessica Thomas,Retail,Immediate,In-Store,Bend,2024-11-21
400,Chloe Kim,Retail,Immediate,In-Store,Portland,2022-06-16
401,Emma Lee,Retail,Immediate,In-Store,Portland,2025-02-12
402,Ashley Kim,Retail,Immediate,In-Store,Portland,2022-12-02
403,Lucas Anderson,Retail,Immediate,In-Store,Portland,2022-05-07
404,Emma Carter,Retail,Immediate,In-Store,Vancouver,2024-12-20
405,Chloe Miller,Retail,Immediate,In-Store,Portland,2025-10-21
406,Ethan Garcia,Retail,Immediate,In-Store,Portland,2022-01-07
407,Olivia Carter,Retail,Immediate,In-Store,Lake Oswego,2022-11-18
408,Mason Smith,Retail,Immediate,In-Store, portland,2022-12-27
409,Matthew Moore,Retail,Immediate,In-Store,Portland,2022-10-18
410,Emily Martin,Retail,Immediate,In-Store,Portland,2024-01-27
411,Madison Smith,Retail,Immediate,In-Store,Beaverton,2025-07-24
412,Isabella Martin,Retail,Immediate,In-Store,Portland,2023-05-31
413,William Kim,Retail,Immediate,In-Store,Tigard,2023-04-14
414,OLIVIA MOORE ,Retail,Immediate,In-Store,Portland,2024-11-30
415,Ashley Williams,Retail,Immediate,In-Store,Hillsboro,2025-05-05
416,EMILY THOMAS ,Retail,Immediate,In-Store,Seattle,2022-10-30
417,Ethan Nelson,Retail,Immediate,In-Store,Portland,2024-07-28
418,Daniel Williams,Retail,Immediate,In-Store,Tigard,2024-01-26
419,Isabella Nguyen,Retail,Immediate,In-Store,Beaverton,2023-08-31
420,Andrew Johnson,Retail,Immediate,In-Store,Eugene,2022-04-17
421,Daniel Garcia,Retail,Immediate,In-Store,Portland,2025-03-21
422,Hannah Garcia,Retail,Immediate,In-Store,Portland,2022-06-16
423,Lucas Martin,Retail,Immediate,In-Store, portland,2022-09-15
424,Ethan Nguyen,Retail,Immediate,In-Store,Portland,2022-12-12
425,Sarah Garcia,Retail,Immediate,In-Store,Vancouver,2022-12-27
426,Liam Garcia,Retail,Immediate,In-Store, portland,2025-08-23
427,Andrew Taylor,Retail,Immediate,In-Store,Portland,2022-10-24
428,Chloe Johnson,Retail,Immediate,In-Store,Portland,2025-07-22
429,Jessica Martin,Retail,Immediate,In-Store,Portland,2025-07-08
430,Daniel Jones,Retail,Immediate,In-Store, bend,2023-11-28
431,Chloe Jones,Retail,Immediate,In-Store,Portland,2024-09-19
432,Matthew Wilson,Retail,Immediate,In-Store,Portland,2023-05-04
433,David Carter,Retail,Immediate,In-Store,Beaverton,2023-07-10
434,Chloe Davis,Retail,Immediate,In-Store,Beaverton,2024-12-16
435,Christopher Smith,Retail,Immediate,In-Store,Salem,2023-05-21
436,Mason Patel,Retail,Immediate,In-Store,Portland,2025-09-13
437,Isabella Garcia,Retail,Immediate,In-Store, portland,2023-02-11
438,MICHAEL LEE ,Retail,Immediate,In-Store,Portland,2025-12-18
439,Jessica Lee,Retail,Immediate,In-Store, portland,2023-12-13
440,Liam Johnson,Retail,Immediate,In-Store, portland,2023-06-26
441,Mia Moore,Retail,Immediate,In-Store,Portland,2024-06-17
442,Ethan Smith,Retail,Immediate,In-Store,Beaverton,2024-06-29
443,Robert Nguyen,Retail,Immediate,In-Store,Salem,2024-03-03
444,Ella Wilson,Retail,Immediate,In-Store,Portland,2024-05-15
445,Michael Anderson,Retail,Immediate,In-Store,Portland,2022-02-06
446,Liam Patel,Retail,Immediate,In-Store,Portland,2023-09-09
447,Isabella Carter,Retail,Immediate,In-Store,Portland,2024-09-26
448,Robert Brown,Retail,Immediate,In-Store,Portland,2022-12-19
449,ETHAN KIM ,Retail,Immediate,In-Store,Gresham,2023-10-04
450,Noah Patel,Retail,Immediate,In-Store,Salem,2025-10-31
451,Ella Thomas,Retail,Immediate,In-Store,Vancouver,2025-01-07
452,Chloe Kim,Retail,Immediate,In-Store,Gresham,2023-08-23
453,Lucas Kim,Retail,Immediate,In-Store, portland,2025-09-27
454,William Moore,Retail,Immediate,In-Store,Portland,2024-09-15
455,Grace Williams,Retail,Immediate,In-Store,Eugene,2023-09-23
456,Mason Nguyen,Retail,Immediate,In-Store,Tigard,2024-06-07
457,Matthew Thomas,Retail,Immediate,In-Store,Salem,2024-11-02
458,Sophia Nelson,Retail,Immediate,In-Store,Bend,2023-10-17
459,ISABELLA MARTIN ,Retail,Immediate,In-Store,Portland,2024-04-26
460,Noah Carter,Retail,Immediate,In-Store,Portland,2023-11-25
461,Noah Carter,Retail,Immediate,In-Store,Portland,2025-03-08
462,Hannah Jones,Retail,Immediate,In-Store,Portland,2022-02-09
463,Grace Kim,Retail,Immediate,In-Store,Portland,2024-01-17
464,David Lee,Retail,Immediate,In-Store,Portland,2025-06-12
465,Chloe Nguyen,Retail,Immediate,In-Store,Portland,2023-03-29
466,Grace Johnson,Retail,Immediate,In-Store,Portland,2025-01-11
467,Ashley Brown,Retail,Immediate,In-Store,Portland,2025-01-02
468,Sarah Miller,Retail,Immediate,In-Store,Portland,2023-02-17
469,Christopher Smith,Retail,Immediate,In-Store,Portland,2025-09-17
470,William Carter,Retail,Immediate,In-Store,Portland,2023-08-14
471,Robert Miller,Retail,Immediate,In-Store,Portland,2022-12-30
472,JESSICA NGUYEN ,Retail,Immediate,In-Store,Portland,2022-11-22
473,Emily Jones,Retail,Immediate,In-Store,Beaverton,2024-08-25
474,Hannah Nelson,Retail,Immediate,In-Store,Tigard,2023-08-09
475,Ethan Martin,Retail,Immediate,In-Store,Salem,2025-04-09
476,Emily Anderson,Retail,Immediate,In-Store,Gresham,2024-06-22
477,Robert Kim,Retail,Immediate,In-Store,Tigard,2025-01-12
478,Hannah Johnson,Retail,Immediate,In-Store, eugene,2023-02-13
479,Ava Wilson,Retail,Immediate,In-Store,Portland,2022-11-27
480,Ethan Nelson,Retail,Immediate,In-Store,Tigard,2024-02-10
481,DAVID NELSON ,Retail,Immediate,In-Store,Hillsboro,2023-05-25
482,James Jones,Retail,Immediate,In-Store,Portland,2022-01-14
483,James Kim,Retail,Immediate,In-Store,Beaverton,2022-08-13
484,David Martin,Retail,Immediate,In-Store,Hillsboro,2023-12-20
485,Mason Moore,Retail,Immediate,In-Store, portland,2023-08-30
486,David Smith,Retail,Immediate,In-Store,Portland,2022-04-23
487,Andrew Taylor,Retail,Immediate,In-Store,Portland,2022-09-18
488,MICHAEL BROWN ,Retail,Immediate,In-Store,Hillsboro,2025-02-25
489,Madison Moore,Retail,Immediate,In-Store,Salem,2025-09-29
490,MIA THOMAS ,Retail,Immediate,In-Store,Portland,2025-07-07
491,Sophia Jones,Retail,Immediate,In-Store,Portland,2022-03-31
492,ANDREW DAVIS ,Retail,Immediate,In-Store,Portland,2022-04-26
493,Christopher Williams,Retail,Immediate,In-Store, vancouver,2024-09-28
494,Madison Nguyen,Retail,Immediate,In-Store,Beaverton,2022-06-06
495,SOPHIA THOMAS ,Retail,Immediate,In-Store,Gresham,2022-02-15
496,Sarah Taylor,Retail,Immediate,In-Store,Portland,2022-07-09
497,Andrew Kim,Retail,Immediate,In-Store,Beaverton,2025-09-28
498,Madison Anderson,Retail,Immediate,In-Store,Beaverton,2025-02-20
499,JESSICA THOMAS ,Retail,Immediate,In-Store, portland,2023-11-18
500,Robert Wilson,Retail,Immediate,In-Store,Hillsboro,2025-12-11
501,Michael Nguyen,Retail,Immediate,In-Store,Portland,2025-03-07
502,Emily Martin,Retail,Immediate,In-Store,Hillsboro,2024-01-22
503,Hannah Johnson,Retail,Immediate,In-Store,Tigard,2024-06-07
504,CHLOE TAYLOR ,Retail,Immediate,In-Store,Gresham,2024-07-20
505,NOAH TAYLOR ,Retail,Immediate,In-Store,Portland,2022-12-12
506,Olivia Wilson,Retail,Immediate,In-Store,Portland,2025-10-02
507,SARAH KIM ,Retail,Immediate,In-Store,Beaverton,2023-07-26
508,MATTHEW JONES ,Retail,Immediate,In-Store,Eugene,2022-07-31
509,Ashley Martin,Retail,Immediate,In-Store,Portland,2024-10-28
510,James Anderson,Retail,Immediate,In-Store,Portland,2025-07-20
511,Ethan Smith,Retail,Immediate,In-Store,Lake Oswego,2023-05-18
512,Sophia Miller,Retail,Immediate,In-Store,Beaverton,2022-01-08
513,Matthew Brown,Retail,Immediate,In-Store,Portland,2024-06-24
514,William Davis,Retail,Immediate,In-Store,Portland,2022-08-27
515,David Kim,Retail,Immediate,In-Store,Corvallis,2022-06-25
516,Hannah Wilson,Retail,Immediate,In-Store,Portland,2022-08-16
517,Mia Williams,Retail,Immediate,In-Store,Portland,2022-01-30
518,Emily Lee,Retail,Immediate,In-Store, bend,2023-11-15
519,Noah Patel,Retail,Immediate,In-Store,Corvallis,2023-11-09
520,Daniel Smith,Retail,Immediate,In-Store,Corvallis,2022-05-07
521,Grace Kim,Retail,Immediate,In-Store,Portland,2025-09-19
522,Olivia Williams,Retail,Immediate,In-Store,Hillsboro,2023-12-08
523,OLIVIA LEE ,Retail,Immediate,In-Store,Bend,2024-02-04
524,Mia Moore,Retail,Immediate,In-Store, portland,2022-02-25
525,Jessica Patel,Retail,Immediate,In-Store,Portland,2022-07-15
526,Jessica Williams,Retail,Immediate,In-Store,Eugene,2025-01-12
527,NOAH JONES ,Retail,Immediate,In-Store,Portland,2024-02-14
528,OLIVIA MARTIN ,Retail,Immediate,In-Store,Eugene,2023-11-02
529,Chloe Taylor,Retail,Immediate,In-Store,Eugene,2024-03-10
530,William Taylor,Retail,Immediate,In-Store,Portland,2025-04-03
531,Grace Garcia,Retail,Immediate,In-Store,Portland,2023-07-19
532,Joseph Miller,Retail,Immediate,In-Store,Portland,2025-09-07
533,Sophia Davis,Retail,Immediate,In-Store,Portland,2024-08-22
534,Emma Jones,Retail,Immediate,In-Store,Vancouver,2022-09-13
535,Emily Garcia,Retail,Immediate,In-Store,Portland,2025-09-10
536,ANDREW THOMAS ,Retail,Immediate,In-Store,Portland,2024-12-27
537,Lucas Johnson,Retail,Immediate,In-Store,Bend,2022-07-22
538,HANNAH TAYLOR ,Retail,Immediate,In-Store, beaverton,2022-12-10
539,Olivia Lee,Retail,Immediate,In-Store, portland,2022-02-22
540,Robert Garcia,Retail,Immediate,In-Store,Portland,2023-02-28
541,Hannah Wilson,Retail,Immediate,In-Store,Portland,2023-12-29
542,EMILY JOHNSON ,Retail,Immediate,In-Store,Portland,2025-04-12
543,Joseph Miller,Retail,Immediate,In-Store,Portland,2024-06-07
544,DANIEL PATEL ,Retail,Immediate,In-Store,Portland,2024-12-22
545,Robert Patel,Retail,Immediate,In-Store,Portland,2025-07-03
546,David Wilson,Retail,Immediate,In-Store,Tigard,2024-07-11
547,Mia Nguyen,Retail,Immediate,In-Store,Portland,2024-11-10
548,Michael Thomas,Retail,Immediate,In-Store,Corvallis,2022-07-13
549,MIA MARTIN ,Retail,Immediate,In-Store,Portland,2022-06-04
550,EMILY MILLER ,Retail,Immediate,In-Store,Portland,2022-07-09
551,Ethan Carter,Retail,Immediate,In-Store,Portland,2023-02-05
552,Emily Johnson,Retail,Immediate,In-Store,Portland,2024-08-27
553,William Brown,Retail,Immediate,In-Store,Portland,2023-09-24
554,Madison Carter,Retail,Immediate,In-Store,Portland,2025-12-18
555,Olivia Lee,Retail,Immediate,In-Store,Portland,2022-10-15
556,Madison Jones,Retail,Immediate,In-Store,Portland,2024-08-11
557,WILLIAM MARTIN ,Retail,Immediate,In-Store,Hillsboro,2023-12-22
558,Sarah Johnson,Retail,Immediate,In-Store,Portland,2022-03-18
559,Isabella Jones,Retail,Immediate,In-Store,Portland,2022-12-09
560,Daniel Johnson,Retail,Immediate,In-Store,Portland,2022-07-16
561,Emma Johnson,Retail,Immediate,In-Store, corvallis,2025-12-18
562,Chloe Carter,Retail,Immediate,In-Store, portland,2024-11-17
563,Robert Kim,Retail,Immediate,In-Store,Portland,2023-04-18
564,Matthew Smith,Retail,Immediate,In-Store,Portland,2025-05-22
565,Ashley Lee,Retail,Immediate,In-Store,Portland,2023-05-12
566,Hannah Lee,Retail,Immediate,In-Store,Portland,2025-10-12
567,Grace Wilson,Retail,Immediate,In-Store, portland,2022-12-19
568,Isabella Brown,Retail,Immediate,In-Store,Portland,2025-03-11
569,WILLIAM WILSON ,Retail,Immediate,In-Store,Beaverton,2022-08-25
570,Christopher Garcia,Retail,Immediate,In-Store,Portland,2022-10-04
571,Ava Thomas,Retail,Immediate,In-Store,Beaverton,2022-03-04
572,Matthew Taylor,Retail,Immediate,In-Store,Portland,2025-04-01
573,Ashley Carter,Retail,Immediate,In-Store,Gresham,2022-05-09
574,Chloe Jones,Retail,Immediate,In-Store,Portland,2023-08-31
575,Andrew Wilson,Retail,Immediate,In-Store,Salem,2025-08-11
576,Matthew Nelson,Retail,Immediate,In-Store,Hillsboro,2024-10-16
577,Hannah Moore,Retail,Immediate,In-Store,Bend,2023-12-03
578,Sarah Taylor,Retail,Immediate,In-Store,Portland,2025-02-01
579,Hannah Jones,Retail,Immediate,In-Store,Portland,2024-03-08
580,Michael Davis,Retail,Immediate,In-Store,Portland,2025-04-14
581,GRACE TAYLOR ,Retail,Immediate,In-Store, eugene,2023-07-08
582,Chloe Wilson,Retail,Immediate,In-Store,Salem,2024-10-12
583,William Martin,Retail,Immediate,In-Store,Portland,2025-09-12
584,Olivia Garcia,Retail,Immediate,In-Store,Portland,2023-05-15
585,MATTHEW MILLER ,Retail,Immediate,In-Store,Gresham,2023-06-20
586,Ashley Nelson,Retail,Immediate,In-Store,Hillsboro,2022-09-19
587,SOPHIA ANDERSON ,Retail,Immediate,In-Store,Eugene,2023-10-18
588,ANDREW KIM ,Retail,Immediate,In-Store,Portland,2023-03-30
589,Mia Williams,Retail,Immediate,In-Store,Eugene,2023-08-01
590,Emma Carter,Retail,Immediate,In-Store,Gresham,2025-01-05
591,William Wilson,Retail,Immediate,In-Store,Portland,2024-05-06
592,William Nguyen,Retail,Immediate,In-Store,Portland,2024-12-13
593,Ethan Kim,Retail,Immediate,In-Store,Portland,2025-08-22
594,Mason Davis,Retail,Immediate,In-Store,Hillsboro,2024-05-29
595,Jessica Carter,Retail,Immediate,In-Store,Portland,2022-09-13
596,Lucas Wilson,Retail,Immediate,In-Store,Hillsboro,2023-09-29
597,Isabella Johnson,Retail,Immediate,In-Store,Portland,2022-08-17
598,Joseph Davis,Retail,Immediate,In-Store,Portland,2023-03-05
599,Noah Williams,Retail,Immediate,In-Store,Portland,2023-03-29
600,Chloe Nelson,Retail,Immediate,In-Store,Portland,2022-02-02
601,Madison Brown,Retail,Immediate,In-Store,Portland,2022-04-18
602,EMMA WILLIAMS ,Retail,Immediate,In-Store,Salem,2024-04-19
603,Grace Wilson,Retail,Immediate,In-Store,Portland,2022-09-30
604,DANIEL MILLER ,Retail,Immediate,In-Store,Beaverton,2022-08-05
605,Madison Miller,Retail,Immediate,In-Store,Bend,2024-09-30
606,Ashley Garcia,Retail,Immediate,In-Store,Hillsboro,2023-10-04
607,Sophia Anderson,Retail,Immediate,In-Store,Bend,2023-03-23
608,ETHAN JOHNSON ,Retail,Immediate,In-Store,Gresham,2022-03-15
609,Noah Thomas,Retail,Immediate,In-Store,Portland,2025-08-30
610,Andrew Miller,Retail,Immediate,In-Store,Eugene,2025-07-25
611,Mason Moore,Retail,Immediate,In-Store,Salem,2024-01-01
612,Andrew Garcia,Retail,Immediate,In-Store,Beaverton,2023-06-02
613,GRACE CARTER ,Retail,Immediate,In-Store,Portland,2023-04-10
614,Noah Carter,Retail,Immediate,In-Store,Salem,2024-05-20
615,Chloe Wilson,Retail,Immediate,In-Store,Corvallis,2023-07-17
616,Madison Brown,Retail,Immediate,In-Store,Portland,2025-03-23
617,Emma Thomas,Retail,Immediate,In-Store,Bend,2025-03-12
618,Hannah Lee,Retail,Immediate,In-Store,Beaverton,2022-03-15
619,Jessica Williams,Retail,Immediate,In-Store,Portland,2024-01-16
620,Emily Smith,Retail,Immediate,In-Store,Portland,2022-04-26
621,Grace Nguyen,Retail,Immediate,In-Store,Salem,2024-11-02
622,Hannah Davis,Retail,Immediate,In-Store,Portland,2025-03-08
623,Michael Johnson,Retail,Immediate,In-Store,Portland,2023-07-14
624,JESSICA GARCIA ,Retail,Immediate,In-Store,Portland,2022-05-25
625,Ethan Nguyen,Retail,Immediate,In-Store,Portland,2023-09-28
626,Ella Jones,Retail,Immediate,In-Store, portland,2023-04-28
627,Ashley Anderson,Retail,Immediate,In-Store,Beaverton,2023-11-24
628,MICHAEL SMITH ,Retail,Immediate,In-Store,Bend,2022-02-23
629,Robert Martin,Retail,Immediate,In-Store,Portland,2023-10-21
630,Hannah Taylor,Retail,Immediate,In-Store,Portland,2024-02-09
631,Grace Miller,Retail,Immediate,In-Store,Beaverton,2023-08-03
632,James Jones,Retail,Immediate,In-Store,Portland,2025-12-16
633,Jessica Davis,Retail,Immediate,In-Store, portland,2024-02-23
634,Chloe Carter,Retail,Immediate,In-Store, gresham,2023-03-16
635,Ella Garcia,Retail,Immediate,In-Store,Salem,2023-03-08
636,David Thomas,Retail,Immediate,In-Store, beaverton,2024-03-24
637,Ella Nelson,Retail,Immediate,In-Store,Seattle,2024-08-13
638,Joseph Lee,Retail,Immediate,In-Store,Portland,2025-07-11
639,Ethan Miller,Retail,Immediate,In-Store,Bend,2023-12-09
640,ELLA KIM ,Retail,Immediate,In-Store,Portland,2025-08-29
641,William Brown,Retail,Immediate,In-Store, portland,2022-04-12
642,Matthew Johnson,Retail,Immediate,In-Store,Gresham,2025-12-24
643,Sophia Moore,Retail,Immediate,In-Store,Portland,2025-05-06
644,Ella Taylor,Retail,Immediate,In-Store,Portland,2022-05-23
645,Chloe Martin,Retail,Immediate,In-Store,Portland,2022-09-13
646,Ethan Jones,Retail,Immediate,In-Store,Eugene,2025-05-23
647,David Johnson,Retail,Immediate,In-Store,Gresham,2024-06-16
648,Ava Nguyen,Retail,Immediate,In-Store,Portland,2024-09-21
649,Michael Taylor,Retail,Immediate,In-Store, portland,2023-10-18
650,LIAM MARTIN ,Retail,Immediate,In-Store,Portland,2022-04-07
651,Ashley Garcia,Retail,Immediate,In-Store,Beaverton,2022-06-15
652,Robert Brown,Retail,Immediate,In-Store,Hillsboro,2023-05-09
653,Robert Brown,Retail,Immediate,In-Store,Hillsboro,2025-11-26
654,Emma Brown,Retail,Immediate,In-Store,Portland,2024-12-27
655,Emily Anderson,Retail,Immediate,In-Store,Portland,2022-08-12
656,Sophia Patel,Retail,Immediate,In-Store,Beaverton,2025-07-21
657,Joseph Carter,Retail,Immediate,In-Store, portland,2024-03-24
658,Liam Carter,Retail,Immediate,In-Store,Portland,2023-11-17
659,Noah Davis,Retail,Immediate,In-Store,Portland,2025-02-03
660,Sophia Brown,Retail,Immediate,In-Store,Portland,2025-03-24
661,Chloe Anderson,Retail,Immediate,In-Store,Hillsboro,2024-02-24
662,Hannah Nguyen,Retail,Immediate,In-Store,Eugene,2022-07-16
663,EMMA ANDERSON ,Retail,Immediate,In-Store,Gresham,2024-01-14
664,Jessica Garcia,Retail,Immediate,In-Store,Vancouver,2023-04-01
665,James Carter,Retail,Immediate,In-Store,Eugene,2022-10-14
666,CHRISTOPHER MILLER ,Retail,Immediate,In-Store,Portland,2022-08-12
667,Joseph Anderson,Retail,Immediate,In-Store,Vancouver,2024-02-15
668,Ethan Johnson,Retail,Immediate,In-Store,Portland,2024-03-29
669,Ashley Taylor,Retail,Immediate,In-Store, portland,2025-10-28
670,Isabella Carter,Retail,Immediate,In-Store,Seattle,2023-09-28
671,CHRISTOPHER TAYLOR ,Retail,Immediate,In-Store,Hillsboro,2025-04-08
672,Noah Taylor,Retail,Immediate,In-Store,Portland,2023-12-29
673,Lucas Thomas,Retail,Immediate,In-Store,Salem,2025-03-04
674,Olivia Carter,Retail,Immediate,In-Store,Portland,2022-07-06
675,Lucas Lee,Retail,Immediate,In-Store,Portland,2025-06-14
676,CHLOE SMITH ,Retail,Immediate,In-Store,Portland,2025-10-04
677,Grace Patel,Retail,Immediate,In-Store,Gresham,2023-02-27
678,ELLA SMITH ,Retail,Immediate,In-Store,Portland,2022-07-07
679,MADISON NGUYEN ,Retail,Immediate,In-Store,Seattle,2022-07-09
680,Mia Brown,Retail,Immediate,In-Store,Bend,2025-12-28
681,Daniel Thomas,Retail,Immediate,In-Store,Beaverton,2025-12-23
682,Joseph Johnson,Retail,Immediate,In-Store,Portland,2022-10-13
683,Robert Nguyen,Retail,Immediate,In-Store,Eugene,2024-05-11
684,Jessica Wilson,Retail,Immediate,In-Store,Portland,2022-09-12
685,Isabella Carter,Retail,Immediate,In-Store, hillsboro,2024-02-18
686,Lucas Anderson,Retail,Immediate,In-Store,Gresham,2022-10-01
687,Ella Miller,Retail,Immediate,In-Store,Portland,2023-05-27
688,Daniel Williams,Retail,Immediate,In-Store,Beaverton,2022-09-20
689,Emily Nguyen,Retail,Immediate,In-Store, beaverton,2025-10-05
690,James Taylor,Retail,Immediate,In-Store,Salem,2022-12-07
691,Matthew Nguyen,Retail,Immediate,In-Store,Portland,2025-04-12
692,Ashley Moore,Retail,Immediate,In-Store,Lake Oswego,2025-04-03
693,Mason Smith,Retail,Immediate,In-Store,Portland,2025-06-01
694,Isabella Kim,Retail,Immediate,In-Store,Beaverton,2022-03-02
695,Madison Martin,Retail,Immediate,In-Store,Portland,2022-03-28
696,Chloe Thomas,Retail,Immediate,In-Store,Portland,2022-01-27
697,Liam Davis,Retail,Immediate,In-Store,Bend,2025-05-12
698,MIA WILLIAMS ,Retail,Immediate,In-Store,Lake Oswego,2023-04-18
699,Robert Patel,Retail,Immediate,In-Store,Vancouver,2023-11-24
700,Ethan Johnson,Retail,Immediate,In-Store,Portland,2025-10-27
701,JAMES NGUYEN ,Retail,Immediate,In-Store,Eugene,2024-01-17
702,Chloe Williams,Retail,Immediate,In-Store,Portland,2024-09-24
703,ISABELLA JOHNSON ,Retail,Immediate,In-Store,Gresham,2022-12-09
704,Emily Nelson,Retail,Immediate,In-Store,Salem,2023-10-26
705,Chloe Lee,Retail,Immediate,In-Store,Eugene,2024-01-30
706,Sophia Brown,Retail,Immediate,In-Store,Portland,2024-10-12
707,Hannah Thomas,Retail,Immediate,In-Store,Seattle,2022-03-17
708,Matthew Martin,Retail,Immediate,In-Store,Tigard,2024-01-25
709,Andrew Martin,Retail,Immediate,In-Store,Gresham,2023-12-12
710,NOAH JONES ,Retail,Immediate,In-Store,Portland,2025-09-21
711,Hannah Patel,Retail,Immediate,In-Store,Gresham,2025-12-01
